idade,tempo_associado_anos,renda_mensal,valor_operacao,prazo_meses,comprometimento_renda,score_bureau,atrasos_12m,possui_garantia,canal_digital,qtd_operacoes_ativas,risco_alto
60.7,0.1,1875.59,4381.12,56,0.041,607.0,1,0,1,2,0
31.5,6.7,2702.2,23632.83,30,0.282,798.0,0,0,1,1,0
39.3,6.11,1676.18,51291.32,64,0.471,644.0,1,0,0,3,0
51.0,1.29,3207.62,2983.02,77,0.012,813.0,0,0,1,4,0
42.7,0.94,3007.85,15496.97,22,0.224,788.0,1,0,0,0,0
28.6,5.27,2137.55,607.85,58,0.01,776.0,1,1,1,1,0
47.0,2.67,5327.15,14790.63,14,0.185,506.0,0,1,1,1,0
48.9,2.74,3188.4,1505.47,35,0.013,652.0,0,1,1,3,0
43.1,2.66,5910.32,5051.95,58,0.014,797.0,3,0,0,2,0
44.6,5.9,2959.34,2485.62,27,0.03,683.0,1,1,1,1,0
38.9,16.82,3250.92,6673.83,24,0.082,717.0,1,1,1,5,1
59.7,3.65,2417.45,17238.74,35,0.198,483.0,0,1,1,1,0
31.2,17.0,3281.72,1522.97,14,0.031,880.0,1,1,1,3,0
35.0,0.96,4874.28,5863.3,54,0.022,555.0,0,0,0,2,0
42.1,4.54,2627.44,5104.96,16,0.114,411.0,0,1,0,1,0
52.5,0.43,4381.41,33622.27,31,0.24,608.0,2,0,0,0,0
24.0,4.41,2106.93,11951.18,30,0.183,356.0,0,1,0,5,0
26.3,6.89,5001.42,2808.78,81,0.01,520.0,1,0,1,3,0
18.0,1.03,2394.79,5301.98,83,0.026,957.0,0,0,0,1,0
42.4,1.43,5262.83,32875.86,12,0.481,604.0,0,0,0,3,1
28.6,6.21,3406.83,15412.42,18,0.238,479.0,0,0,0,4,0
37.4,1.8,7604.72,3546.05,63,0.01,653.0,0,0,1,2,0
49.9,0.11,1746.31,6371.8,29,0.122,542.0,0,1,1,1,0
34.3,6.17,1462.79,6557.74,56,0.079,754.0,0,0,1,2,0
44.8,5.88,2347.44,4993.12,77,0.027,543.0,1,0,1,6,1
38.4,1.4,1538.35,1738.55,18,0.059,682.0,0,0,1,2,0
50.1,13.34,1539.94,4403.44,81,0.035,512.0,0,0,0,3,0
47.7,1.6,4637.14,28290.44,10,0.555,962.0,2,0,1,3,0
33.7,0.61,3286.9,5750.09,23,0.073,710.0,2,1,1,2,0
40.0,2.49,2530.51,7384.01,45,0.063,633.0,0,1,0,4,0
54.5,0.19,2662.9,9195.53,74,0.046,615.0,0,0,0,0,0
46.7,2.95,2372.07,59654.64,49,0.503,584.0,0,0,1,0,0
25.2,4.73,8165.74,8168.06,16,0.059,559.0,0,1,1,2,0
49.9,16.02,2198.37,21688.79,25,0.379,555.0,0,0,0,5,0
29.0,12.6,1592.13,4729.8,65,0.045,851.0,1,1,0,1,0
59.0,4.21,5104.25,6415.94,49,0.025,584.0,0,0,0,5,0
54.3,0.29,2925.83,8195.15,7,0.35,394.0,2,1,1,2,1
45.5,3.78,10110.46,4037.09,45,0.01,510.0,1,0,0,4,0
43.9,5.9,2466.58,6745.66,37,0.072,761.0,0,1,0,2,0
39.5,9.34,5246.37,18020.15,6,0.491,620.0,0,1,1,5,0
50.1,12.26,5974.22,3942.9,25,0.025,634.0,0,0,1,3,0
37.6,2.68,2473.19,8103.73,78,0.041,790.0,1,0,0,0,0
44.8,0.38,2189.42,15334.5,60,0.115,557.0,1,0,0,1,0
52.5,9.0,4953.01,3858.29,11,0.065,726.0,1,0,1,2,0
35.3,0.92,4519.65,21717.47,7,0.601,570.0,1,1,0,1,0
34.6,5.2,1516.51,8652.43,32,0.173,719.0,2,0,0,2,0
27.7,1.43,1771.11,6984.09,42,0.092,603.0,0,0,1,2,0
29.2,1.34,1400.0,1329.64,41,0.023,621.0,1,0,1,2,0
20.1,11.99,4570.89,5789.2,60,0.021,748.0,1,0,1,1,0
50.8,4.13,2852.63,11321.21,19,0.198,740.0,2,1,0,2,0
63.7,9.25,3013.38,38980.26,9,1.294,630.0,0,1,1,2,1
59.1,2.1,1400.0,13508.85,58,0.164,593.0,0,1,0,1,0
22.5,3.27,1800.9,22327.95,75,0.163,842.0,2,0,1,1,0
50.7,3.9,2532.91,2729.31,19,0.054,721.0,0,1,0,0,0
59.1,8.82,2276.1,7229.03,34,0.091,603.0,0,0,0,3,0
36.5,3.06,3515.05,24310.7,54,0.126,572.0,0,0,0,6,0
43.2,3.94,4541.02,3644.74,18,0.042,773.0,2,0,0,5,0
18.0,3.81,11479.14,19316.22,73,0.023,664.0,0,1,1,2,0
45.2,4.49,3258.4,15677.57,23,0.2,630.0,0,1,1,2,1
29.2,0.52,6084.33,10376.01,47,0.036,664.0,1,1,1,1,0
44.4,2.14,2087.07,6027.98,32,0.088,691.0,0,0,0,1,0
23.3,0.21,1400.0,3335.35,58,0.04,643.0,0,0,1,1,0
48.5,0.17,2714.15,40048.29,21,0.671,794.0,2,0,1,2,1
54.3,16.29,1400.0,14309.46,13,0.73,801.0,0,1,1,0,0
32.6,0.42,3321.16,11009.95,45,0.072,714.0,3,1,0,3,0
28.4,5.08,2144.69,5588.33,73,0.035,815.0,0,1,1,1,0
18.0,2.15,1400.0,8384.03,55,0.107,651.0,0,0,1,2,0
38.8,1.2,8559.64,9397.94,64,0.017,733.0,2,0,0,1,0
35.0,7.54,2451.22,11613.09,39,0.118,771.0,2,0,1,1,0
23.4,0.89,1400.0,15692.0,16,0.659,772.0,1,1,0,2,0
47.4,9.48,5399.14,4006.91,39,0.019,760.0,0,1,0,1,0
36.6,2.18,2206.72,2164.76,83,0.012,726.0,1,0,0,1,0
29.1,0.28,6000.46,8741.64,66,0.022,885.0,3,1,1,2,0
35.3,1.8,2200.93,1681.61,60,0.013,585.0,0,1,1,2,0
54.9,4.87,2446.73,6055.4,29,0.082,631.0,0,0,0,1,0
49.2,2.02,3982.47,5124.2,52,0.024,624.0,1,0,1,2,0
40.4,0.9,4565.44,12614.14,54,0.05,606.0,1,0,0,2,0
49.4,1.9,5027.44,48258.99,57,0.166,411.0,0,1,0,0,0
28.1,0.83,3135.81,1407.92,75,0.01,815.0,0,0,1,1,0
42.4,9.49,4406.07,62740.76,59,0.237,527.0,1,0,0,3,1
43.8,3.32,4964.64,6569.76,23,0.055,670.0,1,0,1,4,0
36.4,4.11,3678.69,11081.45,23,0.126,479.0,1,1,1,0,0
47.2,14.12,3045.86,2267.99,54,0.014,724.0,1,0,1,0,0
32.6,1.16,1487.85,19874.33,73,0.181,556.0,0,1,0,4,0
48.1,0.87,4580.42,8411.25,79,0.023,514.0,0,0,0,0,0
48.6,1.17,3371.78,7666.99,53,0.042,673.0,1,1,1,1,0
18.0,12.76,2624.15,1417.08,47,0.011,566.0,2,0,0,2,0
56.3,7.51,6652.66,8659.54,69,0.019,581.0,2,0,1,1,1
18.0,16.04,1502.21,17348.23,82,0.139,671.0,2,1,1,0,0
34.6,0.52,8137.35,6550.84,8,0.089,746.0,0,0,0,3,0
54.3,1.39,3254.36,23313.3,30,0.231,552.0,1,0,0,1,0
38.2,0.86,3923.09,22462.57,32,0.174,531.0,1,1,0,3,0
24.4,6.17,2651.09,4550.6,50,0.034,653.0,1,0,0,4,0
28.9,1.09,1400.0,34050.58,29,0.811,715.0,0,0,1,0,0
54.3,11.55,3050.97,8440.24,30,0.089,826.0,1,1,1,4,0
18.9,1.99,3960.44,8474.11,7,0.267,521.0,0,1,1,2,0
55.5,10.15,4778.7,8858.06,6,0.265,612.0,0,0,0,2,0
41.3,2.02,2954.49,8624.69,41,0.07,791.0,0,0,1,1,0
27.7,0.57,1400.0,759.67,83,0.01,887.0,0,0,1,1,0
35.0,5.55,1411.05,6857.13,29,0.162,531.0,0,0,0,4,0
29.8,1.83,10184.38,2374.28,24,0.01,561.0,1,0,1,3,0
52.4,0.64,1806.43,35020.96,26,0.718,696.0,2,0,0,2,0
50.8,1.66,7221.93,33774.95,81,0.057,581.0,0,1,0,2,0
21.4,2.02,1970.91,17443.89,57,0.153,559.0,1,0,1,3,0
37.2,26.2,2979.91,6537.95,56,0.038,679.0,0,0,1,4,0
31.6,4.97,4646.48,3270.79,20,0.034,836.0,0,1,0,0,0
57.5,0.71,2098.32,4483.58,76,0.028,493.0,1,1,0,1,0
25.8,1.61,7908.7,46554.44,21,0.268,830.0,0,1,1,3,0
61.3,3.56,3434.58,4346.05,81,0.015,581.0,0,0,0,3,0
41.6,1.4,4244.88,972.59,80,0.01,691.0,1,1,1,1,0
28.1,1.93,2843.57,20478.87,50,0.141,841.0,1,1,0,7,0
33.9,0.95,4732.91,31271.2,73,0.089,689.0,0,0,0,4,1
32.4,0.43,7850.53,36072.79,83,0.055,614.0,0,0,1,2,0
26.7,10.37,3064.97,20630.24,51,0.129,736.0,0,0,0,2,0
43.1,1.81,8529.98,23893.64,65,0.042,629.0,0,1,1,2,0
27.3,3.72,2353.41,8498.46,52,0.068,713.0,1,0,0,4,0
18.0,1.48,5015.32,1250.54,46,0.01,625.0,1,0,0,2,0
37.4,12.02,4311.38,8308.99,32,0.058,753.0,0,0,0,3,0
20.4,3.2,1830.38,14177.56,57,0.134,483.0,1,1,1,1,0
33.0,0.52,3705.58,7174.27,26,0.072,528.0,0,0,1,1,0
31.1,3.44,3307.84,6886.01,21,0.095,481.0,0,0,1,2,0
31.5,4.27,2060.58,3402.6,27,0.059,643.0,1,1,1,1,0
66.0,0.43,4011.42,3289.32,6,0.117,466.0,1,0,1,2,0
42.7,7.78,3570.49,42375.84,78,0.15,567.0,0,0,0,2,1
44.9,3.26,3165.53,43779.1,26,0.512,517.0,1,0,1,2,1
20.7,0.79,3172.52,8083.8,68,0.037,828.0,4,0,0,1,0
34.2,12.58,3135.34,10439.7,39,0.083,531.0,0,0,1,3,0
44.6,6.54,2691.26,3351.72,32,0.038,496.0,0,0,1,0,0
29.7,4.62,3557.84,14448.09,23,0.169,680.0,0,0,0,1,1
52.9,0.2,2311.95,39485.32,70,0.241,852.0,0,1,1,3,0
27.6,15.17,14203.52,2046.1,46,0.01,636.0,1,0,0,2,0
38.6,2.41,1517.57,12301.73,41,0.193,645.0,1,0,0,4,0
35.0,2.02,2388.44,13162.41,57,0.095,805.0,0,1,0,0,0
44.0,0.27,2494.5,13027.87,68,0.076,755.0,0,1,0,1,0
34.3,1.54,10120.02,35544.33,57,0.061,701.0,1,0,0,0,0
38.7,9.1,1593.88,50635.92,42,0.739,580.0,0,0,0,2,1
39.2,8.96,4164.11,6567.34,75,0.021,705.0,0,0,1,1,0
33.2,0.45,3776.74,14851.5,75,0.052,487.0,1,1,1,4,0
47.8,2.48,3957.95,8741.27,81,0.027,575.0,1,1,0,3,0
44.9,6.11,6502.8,4587.53,13,0.05,822.0,0,0,1,1,0
40.9,3.27,6429.85,10339.56,75,0.021,806.0,1,0,1,4,0
36.8,1.25,2570.8,14829.14,21,0.262,702.0,1,0,0,2,0
51.6,4.75,3665.46,9850.09,54,0.049,418.0,2,1,1,3,0
39.2,3.24,1400.0,3666.3,57,0.045,505.0,0,0,1,2,0
38.3,3.52,3479.0,5339.01,22,0.067,568.0,0,0,0,2,0
43.3,0.86,2128.78,5375.91,6,0.361,629.0,0,0,1,0,0
62.4,2.57,2973.48,3796.37,79,0.016,500.0,2,1,1,4,0
25.9,6.82,1400.0,10744.89,75,0.101,620.0,0,1,0,4,0
51.2,3.26,4116.18,11805.26,19,0.143,862.0,0,0,0,0,0
19.3,4.62,1400.0,19566.34,52,0.264,698.0,0,1,0,2,0
44.6,2.18,3574.41,3744.86,17,0.058,676.0,1,0,1,1,0
60.9,7.8,1678.11,4818.75,50,0.056,528.0,0,1,1,2,0
47.9,0.57,2064.61,32830.48,30,0.513,453.0,0,1,0,2,0
44.0,5.86,6217.37,6988.03,64,0.017,503.0,0,0,1,0,0
35.3,0.96,4552.15,8325.83,50,0.036,448.0,1,0,0,1,1
42.4,1.41,6198.49,6921.63,44,0.025,659.0,2,0,0,1,0
39.0,10.77,7768.64,22465.31,59,0.048,696.0,0,1,1,1,0
32.6,2.56,2153.69,23263.2,43,0.245,534.0,1,0,0,2,0
38.5,2.85,7513.33,22068.08,7,0.367,668.0,0,0,0,0,0
44.4,5.1,1471.4,8299.17,52,0.106,826.0,1,0,0,0,0
32.8,5.81,4965.93,3695.27,66,0.011,885.0,0,0,0,2,0
32.3,5.0,2511.57,45829.89,44,0.405,742.0,0,0,1,1,1
25.7,3.96,1975.02,17512.64,19,0.443,629.0,1,1,0,3,0
46.7,0.1,4619.12,5372.28,6,0.166,739.0,0,0,0,2,0
48.5,0.83,5539.85,29185.78,29,0.176,812.0,0,0,0,3,0
44.8,1.57,5450.15,5003.8,65,0.014,409.0,0,0,1,2,1
53.6,9.03,3707.72,28843.3,31,0.243,828.0,0,1,0,1,1
43.1,12.69,3542.46,30652.09,80,0.107,585.0,1,0,1,1,1
46.7,3.25,4401.83,3535.7,31,0.025,586.0,2,0,1,5,1
45.6,2.3,3893.53,13678.53,39,0.088,607.0,1,0,1,1,0
40.9,16.06,4437.05,16382.54,65,0.056,688.0,1,0,1,1,0
35.6,3.52,3685.64,85256.38,53,0.428,517.0,0,0,1,5,0
68.6,6.17,5237.14,4154.42,9,0.079,616.0,0,0,1,2,0
36.6,4.11,1400.0,29415.85,11,1.5,713.0,2,0,1,4,1
34.0,2.27,3064.99,8230.58,21,0.122,676.0,1,1,1,2,0
47.2,2.82,1538.99,2651.21,73,0.023,696.0,0,0,1,3,0
45.0,5.17,3836.0,7273.64,7,0.237,611.0,0,0,1,0,0
25.1,11.75,8127.93,8121.08,11,0.083,733.0,1,1,1,3,0
55.5,2.85,2538.31,3124.4,66,0.018,777.0,0,0,1,3,0
40.9,2.61,3533.3,10731.69,54,0.055,770.0,0,0,1,5,0
28.7,0.28,4994.38,19187.77,82,0.046,701.0,1,1,0,4,0
56.3,0.64,1400.0,10040.48,23,0.299,763.0,0,0,1,3,0
49.5,0.1,2472.14,4975.79,57,0.035,755.0,1,1,0,1,0
26.8,0.67,4025.82,7089.54,16,0.104,971.0,0,0,1,0,0
63.3,7.44,1400.0,8070.02,52,0.109,796.0,0,1,1,2,0
49.9,6.54,1925.14,9853.57,14,0.341,639.0,1,0,1,2,1
41.9,7.45,6035.85,22001.1,76,0.047,541.0,0,0,1,2,1
61.1,0.15,5719.57,10350.04,38,0.046,619.0,2,1,0,2,1
43.9,5.45,4047.58,2292.9,25,0.022,610.0,1,0,0,2,0
41.7,1.57,5351.91,4884.93,82,0.011,711.0,1,0,0,2,0
34.1,3.17,3708.22,9408.97,11,0.211,566.0,1,0,1,3,0
49.0,10.78,4471.45,22285.96,68,0.072,793.0,0,0,1,3,1
47.7,4.06,2769.41,26057.52,45,0.205,483.0,0,1,0,1,0
42.2,0.62,3511.14,40023.29,59,0.19,454.0,1,0,1,4,0
32.5,2.45,2326.68,9113.87,26,0.145,634.0,1,0,1,1,0
43.6,15.53,6600.6,16106.5,74,0.033,549.0,0,0,1,2,0
41.2,11.42,7607.25,2188.53,41,0.01,499.0,1,0,0,1,0
26.0,7.75,7037.1,11930.98,38,0.043,574.0,2,1,0,5,1
24.3,0.67,2632.11,3078.7,41,0.028,559.0,0,0,1,2,0
48.8,0.83,1949.69,7659.6,29,0.131,651.0,0,0,1,2,0
18.0,0.5,6649.76,123853.48,30,0.601,576.0,2,0,0,1,0
44.5,0.7,4443.28,10648.76,16,0.141,585.0,0,0,1,0,0
36.3,0.1,3947.04,3724.05,43,0.021,649.0,1,0,1,1,0
57.7,9.2,2325.06,11696.09,43,0.114,772.0,3,1,1,0,0
36.1,5.96,4163.52,5087.96,35,0.034,826.0,1,0,1,6,0
49.9,7.76,1813.65,3412.94,82,0.023,668.0,0,0,1,3,0
37.2,3.34,4669.16,53789.07,14,0.768,677.0,1,1,0,5,1
43.4,0.1,7033.13,21165.56,77,0.039,628.0,0,0,0,3,0
50.8,3.09,8079.42,11058.81,73,0.018,708.0,1,1,0,3,1
36.4,0.32,4864.35,5695.09,7,0.146,697.0,1,0,1,4,0
54.0,9.63,1540.54,6125.95,60,0.065,809.0,1,0,1,3,0
30.1,0.16,3672.15,32475.25,22,0.385,423.0,0,0,0,1,0
45.5,1.88,10687.44,10677.78,9,0.1,622.0,0,0,1,2,0
53.1,9.05,2043.18,505.46,73,0.01,691.0,1,1,1,1,0
49.9,7.64,3188.96,71599.59,15,1.403,647.0,0,0,1,0,0
65.0,8.59,7168.4,9554.39,29,0.044,537.0,2,0,1,0,0
32.8,4.99,4625.89,11037.26,13,0.17,494.0,2,1,1,5,0
25.5,1.1,12888.44,21547.72,17,0.093,747.0,0,0,1,2,0
30.1,7.61,2201.56,12318.56,10,0.509,559.0,2,0,0,2,0
49.9,9.86,1911.48,15870.51,71,0.115,439.0,0,0,1,1,0
48.0,9.99,6459.25,5533.9,10,0.078,753.0,2,0,0,0,0
43.2,8.08,1706.61,2678.96,65,0.024,705.0,4,1,0,2,0
28.5,5.35,2956.55,10427.58,18,0.186,636.0,1,0,1,2,0
51.2,11.39,3177.64,29391.28,77,0.119,540.0,3,1,0,3,0
27.3,7.93,5824.3,4523.21,72,0.011,636.0,1,0,0,3,0
55.9,0.35,4618.6,4208.15,55,0.016,796.0,0,0,1,4,0
76.3,1.74,4236.05,24316.67,70,0.081,456.0,0,0,0,2,0
46.4,2.12,2640.34,5369.44,29,0.068,462.0,1,0,0,1,0
49.0,9.95,6426.93,5599.86,67,0.013,575.0,1,0,0,1,0
36.1,4.11,30157.93,5791.64,23,0.01,647.0,1,0,1,2,0
20.3,0.27,4818.44,7642.78,53,0.029,590.0,2,0,1,3,0
34.8,0.55,3480.11,1965.94,77,0.01,727.0,1,0,1,3,0
28.9,1.87,1613.52,4987.02,62,0.049,781.0,0,0,1,3,0
24.6,1.24,2320.15,9969.95,27,0.153,683.0,1,0,1,4,0
62.7,0.88,2929.13,9906.18,63,0.053,717.0,0,1,0,5,0
45.3,1.58,2455.22,22975.73,74,0.125,683.0,0,0,1,3,0
46.6,5.4,3265.46,42423.3,75,0.171,651.0,0,0,1,2,1
38.3,6.13,8759.63,31610.2,63,0.056,495.0,0,1,1,2,0
39.9,12.97,6541.63,18456.78,63,0.044,527.0,0,0,1,0,0
53.6,4.0,3018.88,7087.86,67,0.035,488.0,0,0,0,1,0
41.6,1.99,1695.01,4625.03,63,0.043,632.0,1,1,0,2,0
48.4,2.66,6874.35,8234.52,16,0.07,678.0,0,0,1,2,0
39.6,0.22,3206.77,13725.64,68,0.062,476.0,0,0,1,2,1
37.9,1.95,1400.0,16979.19,20,0.578,659.0,0,0,1,1,0
25.1,1.09,4874.81,14196.88,49,0.058,545.0,1,0,0,5,1
18.3,0.65,5791.39,7265.86,32,0.038,522.0,0,0,1,2,0
38.9,2.36,1400.0,16451.57,22,0.511,575.0,2,0,1,1,1
42.7,0.7,2093.3,25204.69,27,0.43,516.0,0,0,1,6,1
26.6,0.35,3100.29,17892.63,12,0.444,723.0,3,0,1,3,1
41.6,4.72,4934.37,7872.95,40,0.039,630.0,1,0,1,3,0
42.6,7.2,2480.81,3825.85,38,0.04,748.0,0,0,0,3,0
18.0,2.89,2084.58,3745.05,37,0.047,597.0,1,0,1,2,0
31.0,0.1,4914.49,4389.21,13,0.064,601.0,0,0,1,2,0
46.9,2.28,2546.37,10212.5,53,0.074,875.0,0,0,1,2,0
46.6,0.25,4438.76,12936.7,19,0.146,455.0,1,0,1,4,1
28.2,5.41,1787.67,2268.61,72,0.017,804.0,0,1,0,0,0
43.9,9.88,1565.9,5148.21,7,0.411,849.0,0,1,0,2,0
54.3,4.16,4991.03,10086.54,10,0.184,742.0,0,0,0,2,0
51.3,1.28,3785.32,3605.76,29,0.032,610.0,1,0,0,4,0
40.9,12.85,5471.73,11974.25,37,0.058,821.0,0,1,0,2,0
36.4,5.31,2457.93,6144.51,81,0.03,611.0,1,1,0,1,0
34.4,0.38,2127.48,4225.62,46,0.042,565.0,1,1,1,1,0
47.6,1.06,6963.21,8500.54,35,0.034,603.0,2,1,0,1,0
44.3,6.34,1425.64,11533.97,71,0.112,582.0,0,1,0,0,0
49.6,1.09,6557.1,3775.64,24,0.023,536.0,1,0,0,1,0
43.6,3.43,6810.89,6513.61,75,0.013,783.0,0,0,1,5,0
51.8,2.31,5287.23,12343.82,37,0.061,557.0,0,0,0,3,1
43.1,1.68,2256.81,4081.09,30,0.058,646.0,0,0,1,1,0
51.4,0.61,2102.56,1822.6,29,0.029,477.0,0,1,0,1,0
52.4,5.82,2935.02,2032.63,6,0.099,654.0,0,1,1,1,0
32.3,4.75,1616.03,5562.23,58,0.058,511.0,2,0,1,4,1
20.3,10.12,1941.21,2473.58,51,0.025,508.0,2,0,1,3,1
60.5,1.35,4696.65,5925.68,55,0.023,637.0,2,1,0,0,0
45.1,0.23,4708.58,36259.21,56,0.135,777.0,0,1,0,2,0
21.4,11.41,1849.62,2343.17,8,0.141,703.0,0,1,1,1,0
33.4,4.57,4778.43,6283.33,74,0.018,711.0,1,1,1,2,0
51.3,0.1,4229.62,55219.65,45,0.284,634.0,0,1,1,2,1
38.6,22.04,7558.57,11699.68,59,0.026,610.0,0,0,1,0,0
35.9,10.44,4505.37,5819.96,8,0.144,745.0,0,0,1,0,0
58.8,2.12,5897.12,7036.07,65,0.018,582.0,0,0,0,0,0
29.4,4.52,4282.93,11925.4,58,0.047,750.0,1,0,0,2,0
32.4,1.57,5647.46,37279.35,34,0.189,798.0,1,1,1,3,0
44.5,1.35,1623.09,5025.26,78,0.039,549.0,0,0,0,1,0
46.7,2.67,3081.1,4097.58,56,0.023,567.0,0,1,1,3,0
48.0,1.7,3224.58,2342.73,76,0.01,585.0,0,0,0,2,0
52.9,1.88,2881.13,8890.93,70,0.043,474.0,2,1,1,3,0
44.4,0.37,4205.45,2286.74,22,0.024,594.0,2,0,0,2,1
47.9,24.28,4669.97,5337.94,83,0.014,806.0,1,0,1,6,0
38.9,4.91,4087.71,3576.66,63,0.014,525.0,1,0,1,2,1
42.8,0.57,2988.96,21305.3,20,0.339,809.0,0,0,1,2,0
43.3,0.7,2198.1,5127.86,67,0.034,598.0,0,0,0,3,0
44.6,6.58,6023.67,11582.35,39,0.048,904.0,0,1,0,0,0
51.3,40.0,3993.22,1912.79,73,0.01,568.0,0,0,0,3,0
48.7,3.34,1881.38,9121.2,19,0.242,633.0,1,1,0,7,0
42.5,1.11,2961.56,2743.96,26,0.034,541.0,0,1,1,0,0
32.3,22.62,1400.0,5524.33,33,0.116,567.0,1,0,0,1,0
42.8,5.05,3359.19,59283.26,41,0.42,811.0,0,0,0,1,0
41.7,1.46,2953.93,18750.15,55,0.113,707.0,2,0,1,5,1
44.3,3.79,2401.97,7218.69,23,0.125,773.0,2,0,1,3,0
68.5,3.55,7875.64,144213.15,61,0.295,492.0,1,0,1,1,0
35.7,6.19,1744.31,3555.83,7,0.255,729.0,0,1,1,2,0
47.1,4.73,4858.65,23125.58,31,0.149,533.0,1,1,1,3,0
54.8,13.66,10967.48,2039.77,57,0.01,490.0,0,0,0,1,0
43.2,8.18,5958.04,6505.93,26,0.04,679.0,0,1,0,3,0
70.1,2.22,3237.81,2409.05,39,0.019,677.0,0,1,1,4,0
37.5,12.74,1765.63,10214.34,53,0.107,656.0,0,0,0,1,0
45.9,1.61,1557.54,8521.72,25,0.21,736.0,0,1,0,4,0
32.4,2.6,2627.13,6143.2,81,0.029,755.0,1,1,0,2,1
37.8,0.25,2257.81,21651.96,72,0.131,826.0,1,1,0,1,0
45.0,6.65,2217.75,4863.97,81,0.027,507.0,0,1,0,2,0
52.2,4.36,2753.22,10874.4,44,0.088,830.0,1,0,1,0,0
45.8,6.77,3114.31,16958.08,32,0.165,876.0,0,0,0,1,0
57.1,16.68,4302.13,2132.61,83,0.01,606.0,1,1,1,1,0
40.9,2.49,1667.72,4131.63,62,0.039,450.0,0,0,1,0,0
38.0,7.09,2263.72,8505.56,67,0.055,484.0,1,0,1,1,0
74.4,5.4,3017.49,14287.47,20,0.225,595.0,1,0,0,2,0
46.7,11.2,2958.63,29118.06,73,0.133,892.0,0,0,0,2,0
33.4,14.58,9045.59,6672.22,47,0.015,652.0,0,0,1,2,0
33.7,10.77,3743.35,6094.71,66,0.024,576.0,1,1,0,2,0
30.7,3.3,1400.0,3694.73,70,0.037,568.0,2,0,1,2,0
53.2,1.1,4146.42,10905.1,14,0.175,491.0,0,0,0,3,1
37.6,0.59,4447.58,6201.8,13,0.1,755.0,1,0,1,4,0
43.5,1.62,3075.37,6332.0,11,0.172,639.0,0,0,0,2,0
41.2,2.58,1690.25,7446.51,56,0.077,902.0,1,1,0,4,0
50.8,13.72,8663.99,13312.59,77,0.02,725.0,2,1,1,4,0
31.8,2.29,1829.07,4878.74,8,0.296,750.0,0,1,0,3,0
29.1,0.13,4738.26,4044.28,16,0.05,621.0,0,0,0,1,0
44.7,2.14,3677.64,11950.78,43,0.074,519.0,0,1,1,1,1
49.2,2.38,4584.54,532.11,36,0.01,545.0,1,0,0,2,1
46.0,1.41,8423.43,4706.45,14,0.037,486.0,3,1,0,3,0
32.3,3.97,4486.83,2875.04,53,0.012,759.0,1,1,1,3,0
50.1,2.65,2422.93,23931.06,76,0.128,604.0,0,0,1,1,0
33.1,0.37,6052.92,5448.85,22,0.039,764.0,0,0,0,3,0
35.7,3.27,2328.3,4892.0,6,0.3,666.0,1,1,0,1,0
30.7,7.36,3604.57,7756.14,23,0.09,615.0,0,0,0,3,0
57.6,5.41,1617.77,4741.77,20,0.14,510.0,0,1,0,1,0
49.6,0.38,1866.27,5639.87,42,0.07,686.0,1,0,0,1,0
49.3,12.85,3388.91,8843.16,14,0.174,624.0,1,0,1,2,0
57.0,4.11,4033.73,5542.29,34,0.039,758.0,0,1,1,2,0
75.8,3.32,1400.0,5506.61,15,0.246,564.0,0,0,1,4,0
21.5,1.28,4330.8,3264.49,58,0.013,724.0,0,0,1,5,0
33.1,8.95,2099.21,2868.64,42,0.032,847.0,0,0,0,2,0
34.6,6.13,6659.69,8557.58,11,0.107,683.0,1,0,0,3,0
31.8,0.17,2714.65,10678.0,9,0.393,744.0,2,0,1,5,1
29.1,0.53,1775.8,2240.96,44,0.028,719.0,0,1,0,1,0
38.4,0.26,3434.73,16057.76,52,0.088,878.0,2,0,1,4,0
27.4,3.93,1990.36,16117.21,19,0.405,695.0,1,1,1,2,0
46.0,29.84,6620.46,19481.49,31,0.092,734.0,1,0,0,2,0
42.6,12.88,3295.43,10613.69,53,0.06,646.0,2,0,1,1,0
47.8,4.41,3030.79,14376.84,42,0.11,557.0,0,0,0,0,0
48.1,18.91,4561.88,57902.93,15,0.793,505.0,0,1,1,1,1
49.2,2.89,1895.58,6177.26,36,0.088,802.0,2,0,1,2,0
37.5,1.68,1621.27,3161.74,21,0.089,529.0,0,0,0,4,0
67.5,3.43,4124.06,2037.23,78,0.01,740.0,0,0,0,3,0
44.8,1.39,1799.35,39344.31,68,0.317,700.0,2,0,0,4,0
19.7,1.77,1799.01,39811.4,30,0.714,760.0,0,1,0,4,1
30.0,3.75,5219.81,3525.79,24,0.027,588.0,2,0,0,2,0
21.1,5.0,4397.47,4210.81,16,0.056,555.0,0,0,0,1,0
42.2,8.89,1653.08,6053.6,63,0.057,695.0,0,0,1,0,0
40.5,2.84,2343.67,24387.63,77,0.133,615.0,0,1,1,3,0
36.4,6.58,2004.09,2543.83,27,0.045,502.0,0,1,0,3,0
66.1,0.19,8751.46,1380.28,55,0.01,883.0,0,0,0,5,0
48.6,1.26,5422.46,56997.52,24,0.42,555.0,1,1,1,6,0
50.7,0.95,2613.73,10733.62,77,0.053,531.0,1,0,1,6,0
30.8,4.59,4522.89,12197.33,29,0.09,621.0,0,0,1,1,0
30.0,0.66,1562.59,6737.23,13,0.308,800.0,0,1,1,4,0
